"","sector","state","year","all_employees","avg_hourly_earnings_all","avg_hourly_earnings_production","avg_weekly_earnings_all","avg_weekly_earnings_production","avg_weekly_hours_all","avg_weekly_hours_production","production_nonsupervisory_employees","Labor Force","Labor Force Participation Rate","Unemployment Rate","state_labor_force","state_labor_part","state_unempl_rate"
"15","Construction","Arizona",2018,157.3,26.1241666666667,22.9066666666667,993.6575,877.664166666667,38.0333333333333,38.3083333333333,NA,3332845.58333333,61.2166666666667,4.80833333333333,3332.84558333333,61.2166666666667,4.80833333333333
"16","Construction","Arizona",2019,170.15,26.6766666666667,23.995,1013.84583333333,920.515,38,38.35,NA,3436050.66666667,61.9916666666667,4.8,3436.05066666667,61.9916666666667,4.8
"17","Construction","Arizona",2020,174.075,27.87,24.47,1068.00166666667,954.988333333333,38.3166666666667,39.0166666666667,NA,3473143.16666667,61.4,7.81666666666667,3473.14316666667,61.4,7.81666666666667
"18","Construction","Arizona",2021,179.291666666667,29.7741666666667,26.0783333333333,1167.57583333333,1030.65916666667,39.2083333333333,39.5166666666667,NA,3528295.58333333,61.275,5.025,3528.29558333333,61.275,5.025
"19","Construction","Arizona",2022,196.25,31.8091666666667,28.2058333333333,1257.63083333333,1151.55833333333,39.5333333333333,40.8166666666667,NA,3604593.41666667,61.4166666666667,3.74166666666667,3604.59341666667,61.4166666666667,3.74166666666667
"20","Construction","Arizona",2023,213.266666666667,33.4941666666667,29.8583333333333,1360.98333333333,1199.62,40.625,40.175,NA,3695086.16666667,61.8416666666667,3.68333333333333,3695.08616666667,61.8416666666667,3.68333333333333
"21","Construction","Arizona",2024,224.716666666667,35.5833333333333,31.4966666666667,1447.23333333333,1278.50666666667,40.675,40.5916666666667,NA,3746158.75,61.5166666666667,3.6,3746.15875,61.5166666666667,3.6
"22","Construction","Arizona",2025,222.55,37.525,32.3425,1468.1675,1281.04,39.125,39.625,NA,3788657.5,61.575,3.825,3788.6575,61.575,3.825
"23","Construction","Arkansas",2015,49.175,21.0225,NA,788.383333333333,NA,37.5083333333333,NA,NA,1333565.08333333,58.3,4.96666666666667,1333.56508333333,58.3,4.96666666666667
"24","Construction","Arkansas",2016,50.2833333333333,21.2625,NA,815.13,NA,38.35,NA,NA,1335646.66666667,58.1083333333333,3.975,1335.64666666667,58.1083333333333,3.975
"25","Construction","Arkansas",2017,51.1916666666667,21.9241666666667,NA,873.646666666667,NA,39.85,NA,NA,1339829.25,58.0416666666667,3.74166666666667,1339.82925,58.0416666666667,3.74166666666667
"26","Construction","Arkansas",2018,50.8583333333333,22.4091666666667,NA,877.516666666667,NA,39.1666666666667,NA,NA,1341050.66666667,57.8916666666667,3.63333333333333,1341.05066666667,57.8916666666667,3.63333333333333
"27","Construction","Arkansas",2019,52.55,23.3925,NA,910.965833333333,NA,38.9333333333333,NA,NA,1351461.16666667,58.125,3.49166666666667,1351.46116666667,58.125,3.49166666666667
"28","Construction","Arkansas",2020,53.25,24.7216666666667,NA,982.5275,NA,39.7333333333333,NA,NA,1340945.91666667,57.3583333333333,6.13333333333333,1340.94591666667,57.3583333333333,6.13333333333333
"29","Construction","Arkansas",2021,55.2916666666667,25.6933333333333,NA,1059.685,NA,41.225,NA,NA,1332363.75,56.5833333333333,4.025,1332.36375,56.5833333333333,4.025
"30","Construction","Arkansas",2022,58.175,26.5983333333333,NA,1061.78333333333,NA,39.9333333333333,NA,NA,1363238.41666667,57.4333333333333,3.16666666666667,1363.23841666667,57.4333333333333,3.16666666666667
"31","Construction","Arkansas",2023,63.375,27.6491666666667,NA,1134.18,NA,41.0166666666667,NA,NA,1385112.41666667,57.775,3.15,1385.11241666667,57.775,3.15
"32","Construction","Arkansas",2024,66.9333333333333,27.9316666666667,NA,1110.61916666667,NA,39.7666666666667,NA,NA,1408991.58333333,58.1916666666667,3.46666666666667,1408.99158333333,58.1916666666667,3.46666666666667
"33","Construction","Arkansas",2025,65.05,28.74,NA,1137.0825,NA,39.55,NA,NA,1418244.75,58.275,3.75,1418.24475,58.275,3.75
"34","Construction","California",2015,732.35,31.345,NA,1155.85583333333,NA,36.875,NA,NA,18846615.75,62.175,6.24166666666667,18846.61575,62.175,6.24166666666667
"35","Construction","California",2016,775.991666666667,32.3058333333333,NA,1188.7075,NA,36.7916666666667,NA,NA,19045017.0833333,62.2166666666667,5.51666666666667,19045.0170833333,62.2166666666667,5.51666666666667
"36","Construction","California",2017,810.783333333333,33.8291666666667,NA,1256.69,NA,37.1416666666667,NA,NA,19205136,62.2833333333333,4.825,19205.136,62.2833333333333,4.825
"37","Construction","California",2018,861.05,35.2858333333333,NA,1307.5025,NA,37.05,NA,NA,19306519.8333333,62.3,4.25833333333333,19306.5198333333,62.3,4.25833333333333
"38","Construction","California",2019,886,37.3325,NA,1379.23416666667,NA,36.9416666666667,NA,NA,19420103.0833333,62.4333333333333,4.1,19420.1030833333,62.4333333333333,4.1
"39","Construction","California",2020,856.708333333333,38.1883333333333,NA,1404.44166666667,NA,36.775,NA,NA,18956579.4166667,60.8583333333333,10.1666666666667,18956.5794166667,60.8583333333333,10.1666666666667
"40","Construction","California",2021,883.875,39.0808333333333,NA,1436.44166666667,NA,36.7583333333333,NA,NA,18954560.3333333,61.075,7.34166666666667,18954.5603333333,61.075,7.34166666666667
"41","Construction","California",2022,912.866666666667,41.0908333333333,NA,1508.035,NA,36.7,NA,NA,19218263.25,61.75,4.26666666666667,19218.26325,61.75,4.26666666666667
"42","Construction","California",2023,912.358333333333,43.8416666666667,NA,1623.24583333333,NA,37.0166666666667,NA,NA,19470996.1666667,62.15,4.71666666666667,19470.9961666667,62.15,4.71666666666667
"43","Construction","California",2024,912.083333333333,45.75,NA,1667.545,NA,36.45,NA,NA,19644051.6666667,62.125,5.31666666666667,19644.0516666667,62.125,5.31666666666667
"44","Construction","California",2025,881.925,45.4125,NA,1605.2425,NA,35.35,NA,NA,19774156.5,62.3,5.325,19774.1565,62.3,5.325
"45","Construction","Colorado",2015,148.75,27.9766666666667,23.2766666666667,1096.97833333333,934.635833333333,39.2166666666667,40.15,NA,2819079.58333333,66.8083333333333,3.70833333333333,2819.07958333333,66.8083333333333,3.70833333333333
"46","Construction","Colorado",2016,155.25,27.3716666666667,23.4966666666667,1067.67333333333,905.925833333333,39.0083333333333,38.55,NA,2884886.41666667,67.0083333333333,3.11666666666667,2884.88641666667,67.0083333333333,3.11666666666667
"47","Construction","Colorado",2017,163.65,27.1325,23.7091666666667,1038.66666666667,920.506666666667,38.2833333333333,38.8166666666667,NA,2968570.33333333,67.8166666666667,2.60833333333333,2968.57033333333,67.8166666666667,2.60833333333333
"48","Construction","Colorado",2018,173.166666666667,29.0333333333333,25.4383333333333,1124.37,1013.5425,38.7166666666667,39.825,NA,3053167.83333333,68.5666666666667,3.05,3053.16783333333,68.5666666666667,3.05
"49","Construction","Colorado",2019,179.141666666667,30.45,27.0016666666667,1186.895,1100.8775,38.975,40.75,NA,3102911.41666667,68.6333333333333,2.66666666666667,3102.91141666667,68.6333333333333,2.66666666666667
"50","Construction","Colorado",2020,174.858333333333,32.2283333333333,28.68,1240.95583333333,1152.41416666667,38.5083333333333,40.1833333333333,NA,3079766.5,67.2166666666667,6.80833333333333,3079.7665,67.2166666666667,6.80833333333333
"51","Construction","Colorado",2021,177.45,33.3108333333333,29.4833333333333,1286.15166666667,1189.27083333333,38.6083333333333,40.3333333333333,NA,3146262.58333333,67.9833333333333,5.5,3146.26258333333,67.9833333333333,5.5
"52","Construction","Colorado",2022,183.133333333333,35.1341666666667,30.9116666666667,1347.94333333333,1193.90916666667,38.3666666666667,38.625,NA,3184961.5,68.0666666666667,3.1,3184.9615,68.0666666666667,3.1
"53","Construction","Colorado",2023,184.708333333333,36.015,32.9808333333333,1406.0175,1298.6675,39.0333333333333,39.35,NA,3231187.75,68.1666666666667,3.31666666666667,3231.18775,68.1666666666667,3.31666666666667
"54","Construction","Colorado",2024,186.558333333333,37.7325,35.0541666666667,1453.29833333333,1398.16416666667,38.5166666666667,39.8666666666667,NA,3267766.08333333,68.0333333333333,4.26666666666667,3267.76608333333,68.0333333333333,4.26666666666667
"55","Construction","Colorado",2025,179.025,40.5375,36.97,1534.62,1466.3275,37.85,39.65,NA,3270212.75,67.625,4.85,3270.21275,67.625,4.85
"56","Construction","Connecticut",2015,57.9916666666667,31.1041666666667,29.8058333333333,1212.3425,1145.9175,38.975,38.4333333333333,43.8416666666667,1903403.33333333,65.8833333333333,5.61666666666667,1903.40333333333,65.8833333333333,5.61666666666667
"57","Construction","Connecticut",2016,59.1833333333333,30.8508333333333,29.3291666666667,1194.00416666667,1129.3,38.7083333333333,38.5,43.975,1906740.66666667,65.8833333333333,4.85,1906.74066666667,65.8833333333333,4.85
"58","Construction","Connecticut",2017,58.375,31.4391666666667,29.4041666666667,1181.68083333333,1129.92583333333,37.5916666666667,38.425,41.3833333333333,1918563.25,66.1166666666667,4.40833333333333,1918.56325,66.1166666666667,4.40833333333333
"59","Construction","Connecticut",2018,58.8,31.665,29.9716666666667,1198.59583333333,1152.94666666667,37.85,38.45,42.0333333333333,1920260.66666667,65.9833333333333,3.88333333333333,1920.26066666667,65.9833333333333,3.88333333333333
"60","Construction","Connecticut",2019,59.6916666666667,33.9008333333333,30.6233333333333,1289.1475,1219.63083333333,38.0166666666667,39.8,42.8333333333333,1933457.25,66.35,3.575,1933.45725,66.35,3.575
"61","Construction","Connecticut",2020,56.9416666666667,37.1483333333333,33.8616666666667,1403.1625,1337.87333333333,37.7666666666667,39.5,40.775,1877913.33333333,64.55,7.98333333333333,1877.91333333333,64.55,7.98333333333333
"62","Construction","Connecticut",2021,59.3833333333333,37.2808333333333,35.1141666666667,1438.63166666667,1419.2275,38.5916666666667,40.4083333333333,43.8083333333333,1850361.75,63.2416666666667,6.475,1850.36175,63.2416666666667,6.475
"63","Construction","Connecticut",2022,61.1,38.1625,34.7741666666667,1470.4575,1339.49166666667,38.525,38.525,44.6333333333333,1925717.41666667,65.4416666666667,4.05,1925.71741666667,65.4416666666667,4.05
"64","Construction","Connecticut",2023,62.0666666666667,39.61,37.97,1537.07333333333,1517.50666666667,38.8083333333333,39.9666666666667,43.625,1913208.91666667,64.4416666666667,3.20833333333333,1913.20891666667,64.4416666666667,3.20833333333333
"65","Construction","Connecticut",2024,63.2,41.4533333333333,39.3958333333333,1538.155,1512.70833333333,37.1,38.3833333333333,44.1583333333333,1944419.25,64.8333333333333,3.15833333333333,1944.41925,64.8333333333333,3.15833333333333
"66","Construction","Connecticut",2025,58.05,42.85,40.2125,1612.0975,1565.0125,37.625,38.925,40,1946327.25,64.6,4,1946.32725,64.6,4
"67","Construction","Florida",2015,432.358333333333,22.7991666666667,NA,894.625,NA,39.2333333333333,NA,NA,9596775.25,59.3416666666667,5.51666666666667,9596.77525,59.3416666666667,5.51666666666667
"68","Construction","Florida",2016,475.491666666667,23.575,NA,920.216666666667,NA,39.025,NA,NA,9791737,59.325,4.89166666666667,9791.737,59.325,4.89166666666667
"69","Construction","Florida",2017,505.358333333333,24.8033333333333,NA,972.575,NA,39.2333333333333,NA,NA,9970921,59.35,4.26666666666667,9970.921,59.35,4.26666666666667
"70","Construction","Florida",2018,542.833333333333,25.2966666666667,NA,1010.0225,NA,39.925,NA,NA,10098819.75,59.275,3.65,10098.81975,59.275,3.65
"71","Construction","Florida",2019,565.425,26.3008333333333,NA,1047.32,NA,39.8166666666667,NA,NA,10256794.4166667,59.4833333333333,3.25,10256.7944166667,59.4833333333333,3.25
"72","Construction","Florida",2020,564.65,27.4608333333333,NA,1086.72666666667,NA,39.575,NA,NA,10056205.8333333,57.5333333333333,8.08333333333333,10056.2058333333,57.5333333333333,8.08333333333333
"73","Construction","Florida",2021,577.925,28.1816666666667,NA,1143.71916666667,NA,40.5833333333333,NA,NA,10297351,58.0166666666667,4.7,10297.351,58.0166666666667,4.7
"74","Construction","Florida",2022,602.366666666667,29.7008333333333,NA,1213.51583333333,NA,40.8583333333333,NA,NA,10703282,58.85,3.025,10703.282,58.85,3.025
"75","Construction","Florida",2023,630.191666666667,31.5875,NA,1280.07083333333,NA,40.525,NA,NA,11030808.1666667,59.1333333333333,2.95,11030.8081666667,59.1333333333333,2.95
"76","Construction","Florida",2024,650.691666666667,32.5508333333333,NA,1300.76833333333,NA,39.9916666666667,NA,NA,11155356,58.4666666666667,3.35833333333333,11155.356,58.4666666666667,3.35833333333333
"77","Construction","Florida",2025,654.425,33.64,NA,1321.17,NA,39.275,NA,NA,11184014,58,3.6,11184.014,58,3.6
"78","Construction","Georgia",2015,169.8,23.3108333333333,NA,960.316666666667,NA,41.1916666666667,NA,NA,4736339.08333333,61.0916666666667,6.06666666666667,4736.33908333333,61.0916666666667,6.06666666666667
"79","Construction","Georgia",2016,179.825,24.515,NA,1003.02666666667,NA,40.9166666666667,NA,NA,4914186.5,62.4083333333333,5.44166666666667,4914.1865,62.4083333333333,5.44166666666667
"80","Construction","Georgia",2017,186.725,24.965,NA,997.565,NA,39.9583333333333,NA,NA,5093291.5,63.8083333333333,4.775,5093.2915,63.8083333333333,4.775
"81","Construction","Georgia",2018,195.458333333333,25.7725,NA,1051.245,NA,40.7833333333333,NA,NA,5111209.83333333,63.25,3.98333333333333,5111.20983333333,63.25,3.98333333333333
"82","Construction","Georgia",2019,204.741666666667,26.9058333333333,NA,1114.74583333333,NA,41.4416666666667,NA,NA,5144545.41666667,62.8416666666667,3.6,5144.54541666667,62.8416666666667,3.6
"83","Construction","Georgia",2020,201.808333333333,27.5633333333333,NA,1114.64666666667,NA,40.4333333333333,NA,NA,5082499.33333333,61.3666666666667,6.575,5082.49933333333,61.3666666666667,6.575
"84","Construction","Georgia",2021,206.008333333333,28.5725,NA,1167.77083333333,NA,40.875,NA,NA,5167723.33333333,61.7083333333333,3.91666666666667,5167.72333333333,61.7083333333333,3.91666666666667
"85","Construction","Georgia",2022,213.675,29.5558333333333,NA,1211.45166666667,NA,40.9916666666667,NA,NA,5245955.25,61.725,3.175,5245.95525,61.725,3.175
"86","Construction","Georgia",2023,221.258333333333,31.955,NA,1291.8675,NA,40.425,NA,NA,5342461.83333333,61.8833333333333,3.28333333333333,5342.46183333333,61.8833333333333,3.28333333333333
"87","Construction","Georgia",2024,228.366666666667,34.5483333333333,NA,1372.96416666667,NA,39.7333333333333,NA,NA,5401399.58333333,61.6333333333333,3.54166666666667,5401.39958333333,61.6333333333333,3.54166666666667
"88","Construction","Georgia",2025,225.3,36.0975,NA,1394.9725,NA,38.65,NA,NA,5379118.75,60.875,3.475,5379.11875,60.875,3.475
"89","Construction","Idaho",2015,38.1916666666667,21.1441666666667,NA,789.271666666667,NA,37.3416666666667,NA,NA,799353.333333333,63.8666666666667,3.925,799.353333333333,63.8666666666667,3.925
"90","Construction","Idaho",2016,41.6083333333333,21.2141666666667,NA,791.018333333333,NA,37.2916666666667,NA,NA,818802.666666667,63.925,3.70833333333333,818.802666666667,63.925,3.70833333333333
"91","Construction","Idaho",2017,44.9083333333333,23.045,NA,879.225,NA,38.1333333333333,NA,NA,840302.333333333,63.9833333333333,3.19166666666667,840.302333333333,63.9833333333333,3.19166666666667
"92","Construction","Idaho",2018,49.0916666666667,24.6083333333333,NA,938.2175,NA,38.1083333333333,NA,NA,862715.75,64.1333333333333,2.875,862.71575,64.1333333333333,2.875
"93","Construction","Idaho",2019,52.9166666666667,25.0458333333333,NA,959.498333333333,NA,38.2833333333333,NA,NA,889240.25,64.4166666666667,2.89166666666667,889.24025,64.4166666666667,2.89166666666667
"94","Construction","Idaho",2020,55.875,25.9541666666667,NA,1002.85,NA,38.6416666666667,NA,NA,902299.75,63.5333333333333,5.54166666666667,902.29975,63.5333333333333,5.54166666666667
"95","Construction","Idaho",2021,60.7333333333333,26.115,NA,1025.74583333333,NA,39.2833333333333,NA,NA,927341.166666667,63.2083333333333,3.6,927.341166666667,63.2083333333333,3.6
"96","Construction","Idaho",2022,66.2083333333333,28.6275,NA,1086.12583333333,NA,37.925,NA,NA,954670.083333333,63.425,2.89166666666667,954.670083333333,63.425,2.89166666666667
"97","Construction","Idaho",2023,68.6166666666667,31.2066666666667,NA,1166.59083333333,NA,37.375,NA,NA,977435.166666667,63.65,3.20833333333333,977.435166666667,63.65,3.20833333333333
"98","Construction","Idaho",2024,71.7166666666667,34.5775,NA,1334.4475,NA,38.5666666666667,NA,NA,1002523.33333333,63.9666666666667,3.66666666666667,1002.52333333333,63.9666666666667,3.66666666666667
"99","Construction","Idaho",2025,75.1,36.2375,NA,1391.205,NA,38.4,NA,NA,1008601.75,63.575,4.025,1008.60175,63.575,4.025
"100","Construction","Illinois",2015,213.816666666667,36.4183333333333,37.7258333333333,1373.22333333333,1419.39166666667,37.7,37.6083333333333,NA,6558694.08333333,64.7583333333333,6.01666666666667,6558.69408333333,64.7583333333333,6.01666666666667
"101","Construction","Illinois",2016,218.941666666667,36.5091666666667,37.4375,1389.9725,1435.79,38.0666666666667,38.35,NA,6616360.58333333,65.2583333333333,5.875,6616.36058333333,65.2583333333333,5.875
"102","Construction","Illinois",2017,220.583333333333,36.6075,36.7333333333333,1373.06666666667,1405.04083333333,37.5083333333333,38.25,NA,6556105.75,64.625,4.95833333333333,6556.10575,64.625,4.95833333333333
"103","Construction","Illinois",2018,226.333333333333,37.8458333333333,37.9616666666667,1422.81583333333,1451.08916666667,37.5833333333333,38.2083333333333,NA,6555265.33333333,64.675,4.38333333333333,6555.26533333333,64.675,4.38333333333333
"104","Construction","Illinois",2019,228.333333333333,39.2558333333333,39.4825,1485.52666666667,1514.12,37.8416666666667,38.3416666666667,NA,6545422.41666667,64.625,3.98333333333333,6545.42241666667,64.625,3.98333333333333
"105","Construction","Illinois",2020,216.841666666667,39.2516666666667,39.7333333333333,1445.42166666667,1502.2875,36.8166666666667,37.8,NA,6324602.16666667,62.5833333333333,9.31666666666667,6324.60216666667,62.5833333333333,9.31666666666667
"106","Construction","Illinois",2021,222.608333333333,40.1358333333333,40.3241666666667,1515.67833333333,1553.025,37.75,38.5083333333333,NA,6336764.33333333,62.9666666666667,6.08333333333333,6336.76433333333,62.9666666666667,6.08333333333333
"107","Construction","Illinois",2022,230.691666666667,43.0441666666667,43.0666666666667,1623.50916666667,1638.47333333333,37.7083333333333,38.0333333333333,NA,6451123,64.2333333333333,4.61666666666667,6451.123,64.2333333333333,4.61666666666667
"108","Construction","Illinois",2023,235.866666666667,45.7633333333333,46.465,1718.19,1779.24916666667,37.5416666666667,38.2833333333333,NA,6498527.58333333,64.3666666666667,4.49166666666667,6498.52758333333,64.3666666666667,4.49166666666667
"109","Construction","Illinois",2024,235.475,45.8675,48.0941666666667,1713.92333333333,1788.54666666667,37.3666666666667,37.1916666666667,NA,6624917.58333333,65.0416666666667,4.98333333333333,6624.91758333333,65.0416666666667,4.98333333333333
"110","Construction","Illinois",2025,215.2,47.345,48.8025,1706.565,1713.9125,36.05,35.125,NA,6590228.75,64.45,4.9,6590.22875,64.45,4.9
"111","Construction","Indiana",2015,127.191666666667,26.945,25.7916666666667,1038.41583333333,996.539166666667,38.5416666666667,38.6083333333333,NA,3268922.91666667,63.825,4.81666666666667,3268.92291666667,63.825,4.81666666666667
"112","Construction","Indiana",2016,131.866666666667,27.495,26.7183333333333,1060.75166666667,1001.19,38.575,37.45,NA,3333626.83333333,64.7083333333333,4.36666666666667,3333.62683333333,64.7083333333333,4.36666666666667
"113","Construction","Indiana",2017,138.225,28.8483333333333,27.64,1132.07666666667,1085.77083333333,39.2166666666667,39.2583333333333,NA,3332274.08333333,64.2916666666667,3.525,3332.27408333333,64.2916666666667,3.525
"114","Construction","Indiana",2018,141.116666666667,28.8466666666667,26.915,1148.38583333333,1096.17166666667,39.8,40.7166666666667,NA,3383464.75,64.8583333333333,3.425,3383.46475,64.8583333333333,3.425
"115","Construction","Indiana",2019,145.85,28.995,26.3783333333333,1156.335,1075.09833333333,39.8833333333333,40.7416666666667,NA,3392605.16666667,64.6166666666667,3.31666666666667,3392.60516666667,64.6166666666667,3.31666666666667
"116","Construction","Indiana",2020,143.975,29.0941666666667,27.0458333333333,1131.05333333333,1068.80166666667,38.875,39.525,NA,3325780.33333333,62.95,7.375,3325.78033333333,62.95,7.375
"117","Construction","Indiana",2021,149.608333333333,30.9608333333333,29.1325,1174.31,1108.90583333333,37.925,38.05,NA,3331675.66666667,62.7,3.89166666666667,3331.67566666667,62.7,3.89166666666667
"118","Construction","Indiana",2022,156.458333333333,34.0033333333333,31.6891666666667,1291.09166666667,1269.03083333333,37.9583333333333,40.0166666666667,NA,3377985.91666667,63.1833333333333,3.08333333333333,3377.98591666667,63.1833333333333,3.08333333333333
"119","Construction","Indiana",2023,162.358333333333,35.5566666666667,34.1608333333333,1366.41833333333,1422.28666666667,38.425,41.6166666666667,NA,3410605.33333333,63.2916666666667,3.45,3410.60533333333,63.2916666666667,3.45
"120","Construction","Indiana",2024,168.366666666667,36.1666666666667,34.5233333333333,1366.18583333333,1391.23416666667,37.7666666666667,40.275,NA,3455991.16666667,63.5333333333333,4.2,3455.99116666667,63.5333333333333,4.2
"121","Construction","Indiana",2025,160.75,36.695,34.6425,1357.01,1294.9875,36.975,37.375,NA,3470930.75,63.5,3.85,3470.93075,63.5,3.85
"122","Construction","Iowa",2015,78.2416666666667,NA,NA,NA,NA,NA,NA,NA,1704562.91666667,69.9583333333333,3.725,1704.56291666667,69.9583333333333,3.725
"123","Construction","Iowa",2016,80.9083333333333,NA,NA,NA,NA,NA,NA,NA,1708343.16666667,69.7583333333333,3.59166666666667,1708.34316666667,69.7583333333333,3.59166666666667
"124","Construction","Iowa",2017,76.0666666666667,NA,NA,NA,NA,NA,NA,NA,1691506,68.75,3.09166666666667,1691.506,68.75,3.09166666666667
"125","Construction","Iowa",2018,77.25,NA,NA,NA,NA,NA,NA,NA,1706084.91666667,69.1083333333333,2.575,1706.08491666667,69.1083333333333,2.575
"126","Construction","Iowa",2019,78.0916666666667,NA,NA,NA,NA,NA,NA,NA,1735435.66666667,69.95,2.66666666666667,1735.43566666667,69.95,2.66666666666667
"127","Construction","Iowa",2020,76.6166666666667,NA,NA,NA,NA,NA,NA,NA,1664713.75,66.8083333333333,5.2,1664.71375,66.8083333333333,5.2
"128","Construction","Iowa",2021,78.3,NA,NA,NA,NA,NA,NA,NA,1675921.33333333,66.9416666666667,3.875,1675.92133333333,66.9416666666667,3.875
"129","Construction","Iowa",2022,81.0333333333333,NA,NA,NA,NA,NA,NA,NA,1702041.83333333,67.7166666666667,2.85,1702.04183333333,67.7166666666667,2.85
"130","Construction","Iowa",2023,83.6166666666667,NA,NA,NA,NA,NA,NA,NA,1712045.25,67.5916666666667,2.925,1712.04525,67.5916666666667,2.925
"131","Construction","Iowa",2024,84.5833333333333,NA,NA,NA,NA,NA,NA,NA,1713051.25,66.9916666666667,3.03333333333333,1713.05125,66.9916666666667,3.03333333333333
"132","Construction","Iowa",2025,76.05,NA,NA,NA,NA,NA,NA,NA,1725133.5,67.125,3.675,1725.1335,67.125,3.675
"133","Construction","Kansas",2015,61.0333333333333,NA,NA,NA,NA,NA,NA,NA,1498031.75,67.7833333333333,4.175,1498.03175,67.7833333333333,4.175
"134","Construction","Kansas",2016,61.4083333333333,NA,NA,NA,NA,NA,NA,NA,1498060,67.475,4.05833333333333,1498.06,67.475,4.05833333333333
"135","Construction","Kansas",2017,60.25,NA,NA,NA,NA,NA,NA,NA,1490477.25,66.975,3.64166666666667,1490.47725,66.975,3.64166666666667
"136","Construction","Kansas",2018,61.5833333333333,NA,NA,NA,NA,NA,NA,NA,1491449,66.8666666666667,3.30833333333333,1491.449,66.8666666666667,3.30833333333333
"137","Construction","Kansas",2019,63.6416666666667,NA,NA,NA,NA,NA,NA,NA,1502264,67.15,3.16666666666667,1502.264,67.15,3.16666666666667
"138","Construction","Kansas",2020,63.25,NA,NA,NA,NA,NA,NA,NA,1501632.91666667,66.8583333333333,5.83333333333333,1501.63291666667,66.8583333333333,5.83333333333333
"139","Construction","Kansas",2021,63.9416666666667,NA,NA,NA,NA,NA,NA,NA,1499635.08333333,66.55,3.375,1499.63508333333,66.55,3.375
"140","Construction","Kansas",2022,64.8833333333333,NA,NA,NA,NA,NA,NA,NA,1507841.66666667,66.6833333333333,2.73333333333333,1507.84166666667,66.6833333333333,2.73333333333333
"141","Construction","Kansas",2023,67.85,NA,NA,NA,NA,NA,NA,NA,1524403.41666667,66.8666666666667,2.875,1524.40341666667,66.8666666666667,2.875
"142","Construction","Kansas",2024,71.1333333333333,NA,NA,NA,NA,NA,NA,NA,1545790.66666667,67.125,3.575,1545.79066666667,67.125,3.575
